,agent,avg_reward,std_reward,step,test_id
419,ma2c_nc,-727.0671618332374,33.22303956223962,117360,-1
420,ma2c_nc,-121.6502915577192,15.865026059571015,117600,-1
421,ma2c_nc,-223.73959571056074,41.853514824477145,117780,-1
422,ma2c_nc,-251.82954426297724,64.61263888590057,117960,-1
423,ma2c_nc,-447.8026421662284,1060.3238778723464,118260,-1
424,ma2c_nc,-257.3895959085439,75.5792169184095,118500,-1
425,ma2c_nc,-946.3005159225594,376.76525491261907,118740,-1
426,ma2c_nc,-494.4424790407697,274.62915655189414,118980,-1
427,ma2c_nc,-560.1524625019474,1154.1482293353354,119220,-1
428,ma2c_nc,-124.5500871672801,35.23514527860192,119400,-1
429,ma2c_nc,-286.96990741914175,69.42905520804942,119640,-1
430,ma2c_nc,-222.94826798495583,1.8284699801408582,119880,-1
431,ma2c_nc,-791.6451419901578,3.452718863368772,120120,-1
432,ma2c_nc,-570.5968949990869,2.9357279356027264,120360,-1
433,ma2c_nc,-147.88782351935083,1.489908632460221,120660,-1
434,ma2c_nc,-102.28295798945727,7.445291597652284,121260,-1
435,ma2c_nc,-441.0360784015583,17.49238052032886,121860,-1
436,ma2c_nc,-385.99821857414133,20.712041643865497,122160,-1
437,ma2c_nc,-61.348138352027476,10.496621691994802,122760,-1
438,ma2c_nc,-531.1475307221594,75.84029772519298,123060,-1
439,ma2c_nc,-369.3886578277748,62.03337697407384,123660,-1
440,ma2c_nc,-436.2225788102988,101.03245014542482,124260,-1
441,ma2c_nc,-551.3877992330345,124.88994935248478,124500,-1
442,ma2c_nc,-224.91239232825484,49.29585087737696,124740,-1
443,ma2c_nc,-402.93780259048054,87.53375976316569,124980,-1
444,ma2c_nc,-207.13231384050798,55.83953528293398,125280,-1
445,ma2c_nc,-107.04184788977477,0.0,125520,-1
446,ma2c_nc,-446.4987988474329,1338.2843394532704,125760,-1
447,ma2c_nc,-319.87713406564967,95.91294602660045,126060,-1
448,ma2c_nc,-539.617060255924,1526.5542875135357,126660,-1
449,ma2c_nc,-287.4672992668538,229.22679698633084,126900,-1
450,ma2c_nc,-385.39236904095196,142.6636938374019,127140,-1
451,ma2c_nc,-152.45961946165707,39.513866588250714,127380,-1
452,ma2c_nc,-507.67218503264576,107.15973215507294,127680,-1
453,ma2c_nc,-386.1376770401867,99.80014572584751,127980,-1
454,ma2c_nc,-633.4726951537539,1420.384823571512,128280,-1
455,ma2c_nc,-163.80056764057016,63.0298117283232,128580,-1
456,ma2c_nc,-261.4337131182758,126.56871267887487,128820,-1
457,ma2c_nc,-385.349696728486,259.4598882385176,129120,-1
458,ma2c_nc,-680.6806876650534,1606.2982167412624,129360,-1
459,ma2c_nc,-591.0181764965025,161.23606889002852,129600,-1
460,ma2c_nc,-410.8534519966142,124.8683404215738,129840,-1
461,ma2c_nc,-223.37478005623143,56.923434228587666,130080,-1
462,ma2c_nc,-652.0170000697938,224.42279804176258,130260,-1
463,ma2c_nc,-650.3655897304278,98.33542591860707,130500,-1
464,ma2c_nc,-254.15436990301862,18.274709426493057,130740,-1
465,ma2c_nc,-602.4139481501311,9.856785210099844,130920,-1
466,ma2c_nc,-726.2330626654433,3.3131504865667467,131100,-1
467,ma2c_nc,-663.0479036207591,3.1653414073998447,131400,-1
468,ma2c_nc,-232.4985114588282,2.842170943040401e-14,131640,-1
469,ma2c_nc,-675.0934237654903,3.1940458792481827,132240,-1
470,ma2c_nc,-241.10431098896885,1.9050675772417247,132480,-1
471,ma2c_nc,-93.10861223329509,1.1801020787009933,132720,-1
472,ma2c_nc,-132.96411746482136,11.385420543448353,132960,-1
473,ma2c_nc,-70.37122580514396,9.47518058340738,133200,-1
474,ma2c_nc,-681.1705711201863,3.2084305069220957,133440,-1
475,ma2c_nc,-542.768886106383,2.8630205647472913,133740,-1
476,ma2c_nc,-395.9526242287297,2.443995373508582,134040,-1
477,ma2c_nc,-120.86142165754592,1.3459465128608765,134280,-1
478,ma2c_nc,-133.63066311051807,1.4157795673109108,134520,-1
479,ma2c_nc,-672.6333601491559,3.188204494601505,134820,-1
480,ma2c_nc,-863.5796979065149,3.6136983933202753,135060,-1
481,ma2c_nc,-245.19500015343263,0.0,135300,-1
482,ma2c_nc,-854.3613668527908,0.0,135780,-1
483,ma2c_nc,-599.0149556701882,3.0081688401826825,136020,-1
484,ma2c_nc,-338.1629998441474,0.0,136260,-1
485,ma2c_nc,-165.43823881177087,2.842170943040401e-14,136500,-1
486,ma2c_nc,-210.48674152920623,2.842170943040401e-14,136800,-1
487,ma2c_nc,-531.4387086707127,1.1368683772161603e-13,137040,-1
488,ma2c_nc,-322.2916300629895,5.684341886080802e-14,137220,-1
489,ma2c_nc,-876.8810825256095,1.1368683772161603e-13,137460,-1
490,ma2c_nc,-125.63220055684442,0.0,137700,-1
491,ma2c_nc,-316.23204576270297,5.684341886080802e-14,138300,-1
492,ma2c_nc,-194.74932304642857,5.684341886080802e-14,138540,-1
493,ma2c_nc,-848.6297021512335,1.1368683772161603e-13,138780,-1
494,ma2c_nc,-532.3075726769636,0.0,139020,-1
495,ma2c_nc,-158.2505069095151,0.0,139260,-1
496,ma2c_nc,-116.1875474507658,1.4210854715202004e-14,139500,-1
497,ma2c_nc,-618.1462554580448,0.0,139800,-1
498,ma2c_nc,-496.40065704734184,5.684341886080802e-14,140040,-1
499,ma2c_nc,-319.8778651850752,0.0,140280,-1
500,ma2c_nc,-110.97752461794713,1.4210854715202004e-14,140520,-1
501,ma2c_nc,-214.21215930106243,2.842170943040401e-14,140760,-1
502,ma2c_nc,-716.7785608016247,0.0,141000,-1
503,ma2c_nc,-135.00929153030987,2.842170943040401e-14,141240,-1
504,ma2c_nc,-633.9851094137408,1.1368683772161603e-13,141480,-1
505,ma2c_nc,-162.20747094147845,2.842170943040401e-14,141720,-1
506,ma2c_nc,-526.8780643753627,0.0,141960,-1
507,ma2c_nc,-290.1209989420352,0.0,142200,-1
508,ma2c_nc,-596.0649090413727,1.1368683772161603e-13,142440,-1
509,ma2c_nc,-364.85868466399546,5.684341886080802e-14,142680,-1
510,ma2c_nc,-343.94051700483675,0.0,142920,-1
511,ma2c_nc,-682.1286000632344,0.0,143220,-1
512,ma2c_nc,-634.8068898457312,1.1368683772161603e-13,143460,-1
513,ma2c_nc,-680.6186950674654,1.1368683772161603e-13,143760,-1
514,ma2c_nc,-707.8495985850233,2.2737367544323206e-13,144000,-1
515,ma2c_nc,-269.1656124114489,5.684341886080802e-14,144240,-1
516,ma2c_nc,-151.66062192286088,2.842170943040401e-14,144480,-1
517,ma2c_nc,-100.70711730321909,0.0,144720,-1
518,ma2c_nc,-453.92709542680035,5.684341886080802e-14,144960,-1
519,ma2c_nc,-802.7556000830998,1.1368683772161603e-13,145260,-1
520,ma2c_nc,-543.3703274525269,0.0,145560,-1
521,ma2c_nc,-729.7047242690252,1.1368683772161603e-13,145860,-1
522,ma2c_nc,-311.2481724739477,0.0,146100,-1
523,ma2c_nc,-178.22074396152354,0.0,146340,-1
524,ma2c_nc,-453.1386819991093,5.684341886080802e-14,146580,-1
525,ma2c_nc,-286.99824503090184,77.84621370473029,146820,-1
526,ma2c_nc,-136.97502751189896,58.893997118042094,147060,-1
527,ma2c_nc,-802.4078764518075,2141.581079192622,147300,-1
528,ma2c_nc,-522.4100194014072,119.15793573499643,147540,-1
529,ma2c_nc,-110.24589320110918,44.98234077189745,147780,-1
530,ma2c_nc,-391.7104822602473,90.93567773924916,148020,-1
531,ma2c_nc,-325.5280835652074,74.81824174770989,148260,-1
532,ma2c_nc,-558.0077093520782,126.17663716048996,148440,-1
533,ma2c_nc,-86.99958386646217,61.36858997211081,148680,-1
534,ma2c_nc,-178.6059945483765,79.79307409257886,149100,-1
535,ma2c_nc,-221.75039716063532,68.94674744577024,149400,-1
536,ma2c_nc,-43.93151267711095,45.737080579580784,150000,-1
537,ma2c_nc,-1265.021668009922,2416.504225217719,150420,-1
538,ma2c_nc,-515.4844045259819,1642.5192064868527,150660,-1
539,ma2c_nc,-118.59241956995395,53.29672708032433,150960,-1
540,ma2c_nc,-57.998086484528855,38.975400423571784,151200,-1
541,ma2c_nc,-895.7631393706013,1876.4367476896166,151560,-1
542,ma2c_nc,-203.0765797809183,58.906506895142144,151860,-1
543,ma2c_nc,-1385.7815644301588,2657.2400819365234,152160,-1
544,ma2c_nc,-96.08730231361045,36.49276350752054,152400,-1
545,ma2c_nc,-841.22696299933,2101.69502242138,152640,-1
546,ma2c_nc,-2666.4601383501913,3494.1334843775653,152880,-1
547,ma2c_nc,-1217.6672038223016,2565.3769816705358,153180,-1
548,ma2c_nc,-1548.6193078681736,2594.3312098617967,153360,-1
549,ma2c_nc,-493.7626634155994,1570.6947762374432,153600,-1
550,ma2c_nc,-29.464802461513404,31.043987828115533,153840,-1
551,ma2c_nc,-28.092688123694387,43.673996495529664,154080,-1
552,ma2c_nc,-1940.8608682324536,3031.449698995207,154260,-1
553,ma2c_nc,-488.66061423019727,695.7750141094264,154500,-1
554,ma2c_nc,-931.2172000532646,1857.2435288295,154800,-1
555,ma2c_nc,-339.17835000350374,55.922965760118885,155040,-1
556,ma2c_nc,-621.8311585041946,1552.9625319031477,155520,-1
557,ma2c_nc,-2309.416655745218,3048.079018466282,155760,-1
558,ma2c_nc,-1026.9905930666018,1629.88994800874,156000,-1
559,ma2c_nc,-1860.1498153075167,3031.2903890570233,156180,-1
560,ma2c_nc,-1329.2888122754528,2327.0576774008277,156780,-1
561,ma2c_nc,-41.93390849127456,37.33744587466439,157380,-1
562,ma2c_nc,-32.54737893991122,40.38375654323009,157620,-1
563,ma2c_nc,-32.47015046292376,44.15162069421025,157860,-1
564,ma2c_nc,-47.603053224782954,61.108202466284745,158280,-1
565,ma2c_nc,-805.9429489779543,1529.9511974511718,158580,-1
566,ma2c_nc,-1097.7930296677955,2406.4986302440107,159180,-1
567,ma2c_nc,-65.28224234538777,67.30211170697113,159780,-1
568,ma2c_nc,-66.44390243939638,60.207406820659656,160380,-1
569,ma2c_nc,-548.114450303962,1263.220106244294,160980,-1
570,ma2c_nc,-1074.133302121551,2016.5674048689339,161220,-1
571,ma2c_nc,-44.776825225106386,46.61473597090556,161820,-1
572,ma2c_nc,-1256.2081258384537,2219.391322537799,162120,-1
573,ma2c_nc,-800.7189139252056,1837.667481137358,162300,-1
574,ma2c_nc,-28.195252549157733,29.421662922259642,162900,-1
575,ma2c_nc,-351.3582358949143,105.80572622389607,163140,-1
576,ma2c_nc,-129.8270970520729,163.03655736626325,163740,-1
577,ma2c_nc,-164.65606037730197,100.81929805045648,164340,-1
578,ma2c_nc,-80.28277083255092,90.61391729307947,164640,-1
579,ma2c_nc,-585.1037903117588,60.443738179157855,164820,-1
580,ma2c_nc,-548.5003303953397,68.29871063573235,165060,-1
581,ma2c_nc,-334.6147053057556,48.506698564494414,165240,-1
582,ma2c_nc,-316.3488834880593,56.897682879851374,165540,-1
583,ma2c_nc,-807.3292257770742,3.493728745446036,165720,-1
584,ma2c_nc,-352.39429441173144,5.684341886080802e-14,166320,-1
585,ma2c_nc,-598.3634781737901,1.1368683772161603e-13,166920,-1
586,ma2c_nc,-378.11893392547915,5.684341886080802e-14,167160,-1
587,ma2c_nc,-591.9611177025428,1.1368683772161603e-13,167460,-1
588,ma2c_nc,-187.01434877776285,0.0,167700,-1
589,ma2c_nc,-339.7774163402178,5.684341886080802e-14,167940,-1
590,ma2c_nc,-880.4021216657502,0.0,168540,-1
591,ma2c_nc,-694.4980351159504,3.2397536149587847,168780,-1
592,ma2c_nc,-455.2419628824079,2.6212620777224642,169020,-1
593,ma2c_nc,-477.9893103774157,2.6861796099445012,169260,-1
594,ma2c_nc,-72.07040798008909,108.51448025083495,169740,-1
595,ma2c_nc,-1893.7550037047527,2935.5934109204068,169920,-1
596,ma2c_nc,-1462.4443813132148,2444.027772270002,170100,-1
597,ma2c_nc,-1572.8483969608762,2345.723805502472,170340,-1
598,ma2c_nc,-2919.1363750561577,3729.882601704412,170940,-1
599,ma2c_nc,-1920.2546269098284,3199.515721020431,171180,-1
600,ma2c_nc,-2918.6910347493695,3663.218247344097,171480,-1
601,ma2c_nc,-2826.2135264110916,3593.5806059014435,171720,-1
602,ma2c_nc,-1769.44564486477,2367.625806593867,172020,-1
603,ma2c_nc,-2021.1667162211388,2918.1512698546726,172260,-1
604,ma2c_nc,-3165.622636508818,3747.3169841965487,172500,-1
605,ma2c_nc,-3200.986028484969,3786.111059055851,172740,-1
606,ma2c_nc,-2289.9015483138764,3086.722483747243,172980,-1
607,ma2c_nc,-2808.8489516517416,3538.8141015283186,173220,-1
608,ma2c_nc,-2874.847400592766,3562.012386754387,173400,-1
609,ma2c_nc,-3072.145176841201,3686.2770788477387,173640,-1
610,ma2c_nc,-2780.8885826102096,3556.2825868551945,173880,-1
611,ma2c_nc,-1455.5558220578662,2597.2092266725735,174120,-1
612,ma2c_nc,-140.16956575401073,16.923506332163747,174720,-1
613,ma2c_nc,-1719.60477698146,2585.863115170718,174960,-1
614,ma2c_nc,-2070.9820809604744,3021.54566877851,175200,-1
615,ma2c_nc,-712.2765399226206,1358.991232049564,175440,-1
616,ma2c_nc,-892.0226017369685,1774.9105655486615,175680,-1
617,ma2c_nc,-932.3163485650304,2314.786674681028,176100,-1
618,ma2c_nc,-90.96716941540323,74.68243981243793,176520,-1
619,ma2c_nc,-109.18324135919026,26.676907120230943,176940,-1
620,ma2c_nc,-189.6630291320366,110.57374463948807,177180,-1
621,ma2c_nc,-570.6649209474014,970.2104951317673,177420,-1
622,ma2c_nc,-559.0405462048825,149.65090649987468,177660,-1
623,ma2c_nc,-73.66081301263964,65.70377787936846,177900,-1
624,ma2c_nc,-125.75114792193567,90.49523244006389,178500,-1
625,ma2c_nc,-732.5144862563485,1313.2714693124385,178740,-1
626,ma2c_nc,-81.18740498040961,68.4063119899528,178920,-1
627,ma2c_nc,-864.2339597322743,2.2737367544323206e-13,179520,-1
628,ma2c_nc,-1262.2122873361136,2253.253853217749,179760,-1
629,ma2c_nc,-593.5813537760158,0.0,180000,-1
630,ma2c_nc,-575.7665007384741,0.0,180480,-1
631,ma2c_nc,-651.840696742095,1.1368683772161603e-13,180720,-1
632,ma2c_nc,-346.84662519791397,0.0,180900,-1
633,ma2c_nc,-222.05439606915456,2.842170943040401e-14,181500,-1
634,ma2c_nc,-671.575488262587,0.0,182100,-1
635,ma2c_nc,-730.1515134991852,0.0,182400,-1
636,ma2c_nc,-650.0102568915037,0.0,182700,-1
637,ma2c_nc,-137.21604557728796,2.842170943040401e-14,183300,-1
638,ma2c_nc,-290.21738543084393,0.0,183600,-1
639,ma2c_nc,-243.66345447865683,5.684341886080802e-14,183840,-1
640,ma2c_nc,-550.0124767587641,1.1368683772161603e-13,184140,-1
641,ma2c_nc,-859.1218430085229,0.0,184740,-1
642,ma2c_nc,-819.1192943160323,0.0,185040,-1
643,ma2c_nc,-432.3780374079278,5.684341886080802e-14,185640,-1
644,ma2c_nc,-269.2278093257451,5.684341886080802e-14,186240,-1
645,ma2c_nc,-724.8466384596487,0.0,186840,-1
646,ma2c_nc,-766.372291629371,0.0,187140,-1
647,ma2c_nc,-409.2725231459239,0.0,187380,-1
648,ma2c_nc,-185.74318457095515,2.842170943040401e-14,187980,-1
649,ma2c_nc,-854.4612710397324,0.0,188580,-1
650,ma2c_nc,-347.0036430930422,0.0,189180,-1
651,ma2c_nc,-527.2835371005657,1.1368683772161603e-13,189660,-1
652,ma2c_nc,-167.50565728224166,2.842170943040401e-14,190260,-1
653,ma2c_nc,-132.2806339127712,0.0,190860,-1
654,ma2c_nc,-738.5294393628101,0.0,191460,-1
655,ma2c_nc,-210.0251877017002,2.842170943040401e-14,192060,-1
656,ma2c_nc,-889.3440350001458,1.1368683772161603e-13,192660,-1
657,ma2c_nc,-701.1962712803946,1.1368683772161603e-13,193140,-1
658,ma2c_nc,-295.9776132712169,5.684341886080802e-14,193740,-1
659,ma2c_nc,-213.14696454037377,2.842170943040401e-14,194340,-1
660,ma2c_nc,-486.1166606538704,5.684341886080802e-14,194940,-1
661,ma2c_nc,-853.8703862024223,0.0,195540,-1
662,ma2c_nc,-646.8562269449488,0.0,196140,-1
663,ma2c_nc,-491.33933682489675,0.0,196620,-1
664,ma2c_nc,-851.7604553814834,0.0,196920,-1
665,ma2c_nc,-294.1390630766387,130.97425823643675,197220,-1
666,ma2c_nc,-478.86573973273374,0.0,197460,-1
667,ma2c_nc,-680.5690064329588,40.26803737537964,198060,-1
668,ma2c_nc,-301.6392918426092,116.2623393528802,198360,-1
669,ma2c_nc,-89.83819575058637,45.599034915506785,198960,-1
670,ma2c_nc,-69.8792212476935,57.746246652825654,199560,-1
671,ma2c_nc,-172.62900900530516,85.30933405807399,200160,-1
672,ma2c_nc,-42.34332470203364,37.43009618737967,200400,-1
673,ma2c_nc,-796.2425976302927,3.4695952804486803,201000,-1
674,ma2c_nc,-114.71169908204193,113.21063806011685,201600,-1
675,ma2c_nc,-1120.0908555354877,1960.6386233804117,201780,-1
676,ma2c_nc,-51.062006041240465,26.333945351003273,202380,-1
677,ma2c_nc,-781.1634222023584,3.4364994444142067,202680,-1
678,ma2c_nc,-338.13126762242103,2.2578005788689977,203280,-1
679,ma2c_nc,-307.81209476884675,5.684341886080802e-14,203520,-1
680,ma2c_nc,-341.40189738891115,5.684341886080802e-14,203700,-1
681,ma2c_nc,-325.42957100406164,5.684341886080802e-14,204300,-1
682,ma2c_nc,-361.7805304535363,5.684341886080802e-14,204900,-1
683,ma2c_nc,-122.94935927060486,1.4210854715202004e-14,205500,-1
684,ma2c_nc,-586.3060448500177,0.0,205740,-1
685,ma2c_nc,-115.82849121778624,1.4210854715202004e-14,206340,-1
686,ma2c_nc,-204.9706536318035,2.842170943040401e-14,206940,-1
687,ma2c_nc,-395.8617601449281,5.684341886080802e-14,207540,-1
688,ma2c_nc,-443.1718452554891,0.0,208140,-1
689,ma2c_nc,-177.73078137542123,0.0,208740,-1
690,ma2c_nc,-569.6797612104452,1.1368683772161603e-13,209340,-1
691,ma2c_nc,-101.49387625107681,0.0,209580,-1
692,ma2c_nc,-324.89506865596564,0.0,210180,-1
693,ma2c_nc,-223.2809544701073,57.185552814960424,210420,-1
694,ma2c_nc,-106.32533979468936,37.80525335475959,211020,-1
695,ma2c_nc,-187.3886158428657,48.455897339658314,211260,-1
696,ma2c_nc,-352.7700164798391,94.24287681781546,211860,-1
697,ma2c_nc,-169.4147537049855,43.12272611554365,212460,-1
698,ma2c_nc,-133.12169027389072,41.95516801229891,213060,-1
699,ma2c_nc,-557.0955846973084,2.895278049392331,213300,-1
700,ma2c_nc,-735.2370331561021,3.3282167206277835,213540,-1
701,ma2c_nc,-208.86826724239378,0.0,214140,-1
702,ma2c_nc,-132.77072957158157,2.842170943040401e-14,214740,-1
703,ma2c_nc,-752.3164483318792,0.0,215040,-1
704,ma2c_nc,-780.2487668748453,0.0,215640,-1
705,ma2c_nc,-442.7404047218146,5.684341886080802e-14,216240,-1
706,ma2c_nc,-586.2490534022783,0.0,216480,-1
707,ma2c_nc,-771.5938019229825,0.0,217080,-1
708,ma2c_nc,-574.6796616775756,1.1368683772161603e-13,217680,-1
709,ma2c_nc,-473.97299203551086,5.684341886080802e-14,218280,-1
710,ma2c_nc,-838.7815153842892,1.1368683772161603e-13,218880,-1
711,ma2c_nc,-317.4995501120226,0.0,219180,-1
712,ma2c_nc,-501.15113600002815,1.1368683772161603e-13,219780,-1
713,ma2c_nc,-415.16677717860864,5.684341886080802e-14,220380,-1
714,ma2c_nc,-501.0029207167835,5.684341886080802e-14,220620,-1
715,ma2c_nc,-283.2440759254493,0.0,221220,-1
716,ma2c_nc,-235.65909772913432,5.684341886080802e-14,221820,-1
717,ma2c_nc,-103.12102762493863,0.0,222420,-1
718,ma2c_nc,-208.35591340721265,2.842170943040401e-14,223020,-1
719,ma2c_nc,-682.8834642027551,0.0,223620,-1
720,ma2c_nc,-284.2415675369123,0.0,224220,-1
721,ma2c_nc,-779.2934158239058,1.1368683772161603e-13,224820,-1
722,ma2c_nc,-108.40810179043402,0.0,225420,-1
723,ma2c_nc,-505.051578551101,0.0,226020,-1
724,ma2c_nc,-453.8602454654285,5.684341886080802e-14,226620,-1
725,ma2c_nc,-866.0034849017158,0.0,227220,-1
726,ma2c_nc,-566.3122704066092,1.1368683772161603e-13,227460,-1
727,ma2c_nc,-319.8765068426131,0.0,228060,-1
728,ma2c_nc,-112.35833498454987,2.842170943040401e-14,228660,-1
729,ma2c_nc,-883.1569392531992,1.1368683772161603e-13,229260,-1
730,ma2c_nc,-765.965359366949,1.1368683772161603e-13,229860,-1
731,ma2c_nc,-810.4831613882372,1.1368683772161603e-13,230460,-1
732,ma2c_nc,-409.6007219808174,5.684341886080802e-14,231060,-1
733,ma2c_nc,-300.7801018972701,0.0,231660,-1
734,ma2c_nc,-542.0059823785034,1.1368683772161603e-13,231900,-1
735,ma2c_nc,-276.9487810582727,5.684341886080802e-14,232500,-1
736,ma2c_nc,-449.40035036413514,1.7053025658242404e-13,232740,-1
737,ma2c_nc,-281.5528279393224,0.0,233340,-1
738,ma2c_nc,-619.892273884335,1.1368683772161603e-13,233580,-1
739,ma2c_nc,-153.65347140591984,0.0,234180,-1
740,ma2c_nc,-317.5442589802386,5.684341886080802e-14,234480,-1
741,ma2c_nc,-342.05367569900005,0.0,235080,-1
742,ma2c_nc,-208.47361114544645,2.842170943040401e-14,235680,-1
743,ma2c_nc,-667.219017325714,0.0,235980,-1
744,ma2c_nc,-881.5139336422844,1.1368683772161603e-13,236580,-1
745,ma2c_nc,-519.2519761065483,1.1368683772161603e-13,237180,-1
746,ma2c_nc,-830.2852046730633,1.1368683772161603e-13,237780,-1
747,ma2c_nc,-571.9715114544969,0.0,238380,-1
748,ma2c_nc,-608.4632641102561,1.1368683772161603e-13,238620,-1
749,ma2c_nc,-171.67401361796712,2.842170943040401e-14,239220,-1
750,ma2c_nc,-128.19365922235846,2.842170943040401e-14,239820,-1
751,ma2c_nc,-821.5315672050366,1.1368683772161603e-13,240420,-1
752,ma2c_nc,-587.05552032267,0.0,241020,-1
753,ma2c_nc,-182.29258392002043,0.0,241620,-1
754,ma2c_nc,-169.15008615621966,2.842170943040401e-14,242220,-1
755,ma2c_nc,-472.00825234141666,0.0,242820,-1
756,ma2c_nc,-831.4542964928505,0.0,243420,-1
757,ma2c_nc,-663.3124674459805,0.0,243660,-1
758,ma2c_nc,-855.346735228609,2.2737367544323206e-13,244260,-1
759,ma2c_nc,-229.09047244368568,0.0,244440,-1
760,ma2c_nc,-731.1711113182533,1.1368683772161603e-13,245040,-1
761,ma2c_nc,-471.0212368849434,1.1368683772161603e-13,245280,-1
762,ma2c_nc,-789.2618165695095,1.1368683772161603e-13,245520,-1
763,ma2c_nc,-111.92949912755988,0.0,246120,-1
764,ma2c_nc,-726.6166959263392,1.1368683772161603e-13,246360,-1
765,ma2c_nc,-248.09648796661605,2.842170943040401e-14,246960,-1
766,ma2c_nc,-361.16742486355236,5.684341886080802e-14,247560,-1
767,ma2c_nc,-301.78309419596667,0.0,248160,-1
768,ma2c_nc,-821.6447075611834,2.2737367544323206e-13,248340,-1
769,ma2c_nc,-611.4036181942259,0.0,248940,-1
770,ma2c_nc,-202.10146969891505,2.842170943040401e-14,249540,-1
771,ma2c_nc,-661.3446173483743,1.1368683772161603e-13,250140,-1
772,ma2c_nc,-464.7317205475391,0.0,250380,-1
773,ma2c_nc,-157.65809156490576,2.842170943040401e-14,250980,-1
774,ma2c_nc,-541.1524173639565,0.0,251220,-1
775,ma2c_nc,-636.8615376471436,1.1368683772161603e-13,251400,-1
776,ma2c_nc,-144.50012655006685,0.0,252000,-1
777,ma2c_nc,-236.40594343963792,0.0,252600,-1
778,ma2c_nc,-418.0007631119461,5.684341886080802e-14,252840,-1
779,ma2c_nc,-372.72475671233366,1.1368683772161603e-13,253440,-1
780,ma2c_nc,-449.13304617226646,5.684341886080802e-14,253680,-1
781,ma2c_nc,-200.44309602664882,2.842170943040401e-14,254280,-1
782,ma2c_nc,-274.79451585962323,0.0,254880,-1
783,ma2c_nc,-215.94226745924922,2.842170943040401e-14,255480,-1
784,ma2c_nc,-606.9672352492036,1.1368683772161603e-13,256080,-1
785,ma2c_nc,-142.4776150947558,0.0,256680,-1
786,ma2c_nc,-131.71752463614982,2.842170943040401e-14,257280,-1
787,ma2c_nc,-851.2775004022541,1.1368683772161603e-13,257880,-1
788,ma2c_nc,-424.6538557753653,5.684341886080802e-14,258180,-1
789,ma2c_nc,-105.33810738194964,2.842170943040401e-14,258780,-1
790,ma2c_nc,-579.6697920600064,1.1368683772161603e-13,259380,-1
791,ma2c_nc,-351.08853202469163,0.0,259980,-1
792,ma2c_nc,-697.1210760479976,0.0,260580,-1
793,ma2c_nc,-485.5578657108622,5.684341886080802e-14,261180,-1
794,ma2c_nc,-517.2103726516285,0.0,261780,-1
795,ma2c_nc,-879.792446883696,0.0,262380,-1
796,ma2c_nc,-810.3255922083516,0.0,262980,-1
797,ma2c_nc,-869.6513625577844,0.0,263580,-1
798,ma2c_nc,-248.44126810452502,5.684341886080802e-14,264180,-1
799,ma2c_nc,-275.630785031824,5.684341886080802e-14,264780,-1
800,ma2c_nc,-135.02427971150038,2.842170943040401e-14,265380,-1
801,ma2c_nc,-158.50530975560494,0.0,265980,-1
802,ma2c_nc,-222.01803626025261,0.0,266580,-1
803,ma2c_nc,-488.551479420218,1.1368683772161603e-13,267180,-1
804,ma2c_nc,-479.3434988317821,1.1368683772161603e-13,267420,-1
805,ma2c_nc,-433.7225374877888,1.1368683772161603e-13,268020,-1
806,ma2c_nc,-532.3498822611983,1.1368683772161603e-13,268620,-1
807,ma2c_nc,-153.8017158458969,0.0,269220,-1
808,ma2c_nc,-647.863157142022,0.0,269820,-1
809,ma2c_nc,-137.43748675342417,0.0,270420,-1
810,ma2c_nc,-248.75107556774398,2.842170943040401e-14,271020,-1
811,ma2c_nc,-438.8669147346047,1.1368683772161603e-13,271620,-1
812,ma2c_nc,-142.10178853725844,2.842170943040401e-14,272220,-1
813,ma2c_nc,-405.47482825224137,5.684341886080802e-14,272820,-1
814,ma2c_nc,-683.3494891484544,1.1368683772161603e-13,273420,-1
815,ma2c_nc,-320.69951940483696,5.684341886080802e-14,273660,-1
816,ma2c_nc,-334.40320317303906,5.684341886080802e-14,274260,-1
817,ma2c_nc,-155.72698647410695,2.842170943040401e-14,274860,-1
818,ma2c_nc,-130.39002251606576,0.0,275460,-1
819,ma2c_nc,-781.1741732769132,0.0,275760,-1
820,ma2c_nc,-503.92461952114786,5.684341886080802e-14,275940,-1
821,ma2c_nc,-285.1706783725908,1.1368683772161603e-13,276180,-1
822,ma2c_nc,-396.3480057037224,5.684341886080802e-14,276360,-1
823,ma2c_nc,-261.0653313385997,5.684341886080802e-14,276540,-1
824,ma2c_nc,-334.91753521521576,0.0,276720,-1
825,ma2c_nc,-590.7419233633582,1.1368683772161603e-13,276900,-1
826,ma2c_nc,-466.3164525870515,5.684341886080802e-14,277500,-1
827,ma2c_nc,-744.1420210918203,0.0,278100,-1
828,ma2c_nc,-431.9022161034209,1.1368683772161603e-13,278700,-1
829,ma2c_nc,-388.3427212215677,0.0,278940,-1
830,ma2c_nc,-332.1502615777801,5.684341886080802e-14,279540,-1
831,ma2c_nc,-283.6751696314596,0.0,280140,-1
832,ma2c_nc,-323.8804088222837,1.1368683772161603e-13,280320,-1
833,ma2c_nc,-590.2486952624006,1.1368683772161603e-13,280920,-1
834,ma2c_nc,-140.40219799995495,2.842170943040401e-14,281520,-1
835,ma2c_nc,-450.79042738973396,0.0,281760,-1
836,ma2c_nc,-864.4938667126836,0.0,282360,-1
837,ma2c_nc,-807.4007726619985,0.0,282960,-1
