,agent,avg_reward,std_reward,step,test_id
124,ia2c,-139.78512241724968,23.30024364618774,37380,-1
125,ia2c,-330.29706639382795,84.40806503684489,37620,-1
126,ia2c,-1873.25899674497,2468.0752299754245,37860,-1
127,ia2c,-142.95650208036778,51.70426665662104,38100,-1
128,ia2c,-54.202904177970886,43.27628122283463,38340,-1
129,ia2c,-674.9074956117147,284.6141451109406,38580,-1
130,ia2c,-290.9503166594969,180.1836223408603,39180,-1
131,ia2c,-972.2519223088717,1209.6845228776522,39420,-1
132,ia2c,-2886.795963402565,2780.769106294468,39660,-1
133,ia2c,-251.95648621641894,146.55127433809216,39900,-1
134,ia2c,-197.4525456738642,108.84999107496095,40500,-1
135,ia2c,-29103.907678285515,39265.09698901398,40740,-1
136,ia2c,-2647.2052015879135,3058.114162018637,40980,-1
137,ia2c,-20697.29903576465,26355.92773011347,41220,-1
138,ia2c,-2106.974761120153,3177.1720085923475,41460,-1
139,ia2c,-2105.8088559435323,3328.003988291999,41700,-1
140,ia2c,-226.9794622937372,298.7755085824847,41940,-1
141,ia2c,-490.9105493530146,570.5690094631842,42180,-1
142,ia2c,-2149.2513905826836,3341.0256187628684,42420,-1
143,ia2c,-2316.4015949814416,3246.278381315978,42660,-1
144,ia2c,-393.4285738913077,145.69129575322165,42900,-1
145,ia2c,-777.2539133303997,1560.128700170417,43500,-1
146,ia2c,-750.6420820692621,1759.7627002998545,44100,-1
147,ia2c,-267.22940557784244,84.89902330330476,44340,-1
148,ia2c,-755.8065725382912,347.75688893532333,44580,-1
149,ia2c,-1129.3392669215816,1762.2322289919882,44820,-1
150,ia2c,-141.32207850735531,118.88770954945625,45060,-1
151,ia2c,-877.4358153352525,324.8933451910513,45300,-1
152,ia2c,-770.817022195783,276.6078750281654,45540,-1
153,ia2c,-508.00595034240763,163.81209086508923,45780,-1
154,ia2c,-2695.316318622751,2832.57482164431,46020,-1
155,ia2c,-356.803266341489,128.74631820146976,46260,-1
156,ia2c,-128.96228439990452,31.126024437668146,46860,-1
157,ia2c,-456.9691458158197,178.3504494571384,47460,-1
158,ia2c,-232.79463480094012,70.45196182403869,48060,-1
159,ia2c,-432.05759064468987,166.2063239245338,48300,-1
160,ia2c,-939.9073862652585,464.25455876055355,48540,-1
161,ia2c,-231.7492550433562,69.50897290586906,49140,-1
162,ia2c,-382.5406387992195,140.7357183165718,49380,-1
163,ia2c,-159.55351224653987,41.29258073328364,49980,-1
164,ia2c,-261.09387703931327,82.11753644559195,50220,-1
165,ia2c,-132.69976545905539,32.11380302536942,50460,-1
166,ia2c,-284.23420282333166,92.40815679220255,51060,-1
167,ia2c,-531.6547200896258,218.5559320404185,51300,-1
168,ia2c,-255.11055077774168,79.43331416779343,51480,-1
169,ia2c,-377.8904795856547,137.71108504770524,51660,-1
170,ia2c,-876.4629708682047,422.018793848307,51900,-1
171,ia2c,-688.6860805616978,307.7569822754524,52080,-1
172,ia2c,-426.44281157595054,162.47492085501426,52260,-1
173,ia2c,-666.9750177032855,295.1277271131572,52500,-1
174,ia2c,-436.30490888182646,167.4140619412001,52740,-1
175,ia2c,-110.05312105993012,25.080331492190165,53340,-1
176,ia2c,-371.9983462556283,134.74212468737858,53940,-1
177,ia2c,-152.82119441857455,38.924043185513284,54540,-1
178,ia2c,-363.48433302245843,130.42522358526446,54720,-1
179,ia2c,-323.4827973119746,110.83800224170207,55320,-1
180,ia2c,-226.33737464158597,67.24590396452074,55920,-1
181,ia2c,-169.46064251109172,44.90559781366044,56520,-1
182,ia2c,-354.3603790603227,125.92239787414077,56760,-1
183,ia2c,-532.3920728196783,218.95516509257217,57000,-1
184,ia2c,-210.43675797790036,60.681713324958146,57600,-1
185,ia2c,-716.5691884065761,324.08901933806334,57840,-1
186,ia2c,-757.2550194792467,348.62172858482654,58020,-1
187,ia2c,-696.7923538978957,312.31377987263716,58200,-1
188,ia2c,-299.99481087336727,99.84717544072204,58800,-1
189,ia2c,-911.7582170275155,444.41888938678784,59040,-1
190,ia2c,-91.63854550451121,147.96701230054626,59640,-1
191,ia2c,-2237.2875200817375,3290.5655848653223,60240,-1
192,ia2c,-142.5542487414402,124.88338884698418,60840,-1
193,ia2c,-824.1288034146594,1447.6849465516405,61140,-1
194,ia2c,-2359.9728160068944,3257.3450257584,61740,-1
195,ia2c,-162.71538559774686,222.7138538877901,62340,-1
196,ia2c,-1035.9839020989616,1946.1078364254859,62640,-1
197,ia2c,-2459.6542945795254,3200.8378961380454,63240,-1
198,ia2c,-2131.67006450528,3238.5272588372777,63480,-1
199,ia2c,-327.8320209457261,430.7423439908383,63720,-1
200,ia2c,-922.5267891833151,364.1438869786623,63960,-1
201,ia2c,-32.01929539304469,40.4364319407922,64560,-1
202,ia2c,-321.6757273121634,84.9758005903032,64800,-1
203,ia2c,-282.15372862627197,68.47523720335647,65040,-1
204,ia2c,-278.69517856179937,67.24046405419402,65280,-1
205,ia2c,-65.14531303179614,88.98969027647794,65880,-1
206,ia2c,-330.1703031572363,369.5174706959957,66120,-1
207,ia2c,-290.2933484720741,394.17295084140136,66360,-1
208,ia2c,-760.5753062878181,282.7186478417805,66600,-1
209,ia2c,-63.14003046902252,68.16956768769275,67200,-1
210,ia2c,-868.0851661704196,336.674935124526,67440,-1
211,ia2c,-306.36819207837624,77.75948567857895,67620,-1
212,ia2c,-225.77032549707695,48.84847132934849,67920,-1
213,ia2c,-182.60388404664556,35.1909999839879,68160,-1
214,ia2c,-186.21093619726906,36.31248252982097,68400,-1
215,ia2c,-337.9084121133091,90.09288225143025,68580,-1
216,ia2c,-786.4007103168159,295.74751983406867,68820,-1
217,ia2c,-698.8841145611217,252.69272490613952,69000,-1
218,ia2c,-496.8594355886722,157.91430689411757,69240,-1
219,ia2c,-714.2361740721531,260.4616275437796,69480,-1
220,ia2c,-845.6178525945343,325.22228213462705,69720,-1
221,ia2c,-590.2787894605341,200.80373878107076,69960,-1
222,ia2c,-236.15991127826152,61.1486310570666,70200,-1
223,ia2c,-741.7062862235526,263.5658181732342,70440,-1
224,ia2c,-826.4643846097717,301.42115549504297,70620,-1
225,ia2c,-391.32551777827115,112.54922191816333,70860,-1
226,ia2c,-632.0066188979836,215.82886198660398,71040,-1
227,ia2c,-360.72858610413425,105.52949260083301,71280,-1
228,ia2c,-148.91104875444802,25.563581558248963,71520,-1
229,ia2c,-109.64497368391933,15.778381992267159,71760,-1
230,ia2c,-561.7976217927767,187.91493344840592,71940,-1
231,ia2c,-279.0465156473326,67.36500921697396,72120,-1
232,ia2c,-609.1593688590241,209.45483929910867,72360,-1
233,ia2c,-899.8261794426166,352.7473554155477,72600,-1
234,ia2c,-744.8080353700788,274.9030232930374,72780,-1
235,ia2c,-819.730512071561,312.2383996899594,73020,-1
236,ia2c,-446.9656522191992,135.8755642696802,73260,-1
237,ia2c,-475.9814661144988,148.49240991307778,73500,-1
238,ia2c,-395.69639846557703,113.81095837289763,73680,-1
239,ia2c,-525.3966185668538,170.86729330220936,73920,-1
240,ia2c,-384.91055543062976,109.21217818146027,74160,-1
241,ia2c,-134.44343226296309,21.662772425761105,74760,-1
242,ia2c,-143.88507780510628,24.16074752285592,75360,-1
243,ia2c,-222.72643970608746,42.04725787758193,75960,-1
244,ia2c,-614.8281147057135,213.98392485034077,76200,-1
245,ia2c,-67.04935500971983,34.986917782506666,76800,-1
246,ia2c,-715.3106089812337,289.30335788451356,77040,-1
247,ia2c,-603.6479630471542,181.7174139097403,77280,-1
248,ia2c,-1689.2338750510557,2437.740194212312,77520,-1
249,ia2c,-1185.041947124162,1156.2493920070415,77760,-1
250,ia2c,-132.64920971197816,39.86446622122622,78360,-1
251,ia2c,-1451.060212590934,1890.0651583954448,78600,-1
252,ia2c,-748.2222222683905,266.390165403127,78840,-1
253,ia2c,-83.70153443387665,16.574196878658256,79020,-1
254,ia2c,-343.0328421388356,158.9900119838197,79260,-1
255,ia2c,-177.14100658800487,92.43406906153383,79440,-1
256,ia2c,-544.1974331691397,237.17749732662693,79680,-1
257,ia2c,-142.78362370474346,33.042779669951585,80280,-1
258,ia2c,-240.2784549093987,46.38076803760203,80880,-1
259,ia2c,-720.5129344267148,397.0727462234421,81120,-1
260,ia2c,-293.4095950418603,146.07283127051437,81360,-1
261,ia2c,-137.4331830028617,67.4873648358439,81600,-1
262,ia2c,-89.5795238240546,18.736824226361183,82200,-1
263,ia2c,-699.8689393140882,267.2218869089146,82440,-1
264,ia2c,-590.0353078041805,242.2567910265634,82620,-1
265,ia2c,-197.50506751026066,46.7699368692901,83220,-1
266,ia2c,-301.52810606159863,150.6701321945514,83460,-1
267,ia2c,-1599.7250236528673,2926.461892654077,83700,-1
268,ia2c,-1326.9787359765241,2062.4710681314573,84300,-1
269,ia2c,-1368.5357952515267,2310.866331343227,84540,-1
270,ia2c,-179.86423553516173,69.75301357420079,85140,-1
271,ia2c,-415.88253884871943,238.023752489063,85380,-1
272,ia2c,-770.2899915911643,276.36433372400637,85620,-1
273,ia2c,-161.29253490830834,37.46039440530868,85800,-1
274,ia2c,-616.351939369459,304.591667018198,86040,-1
275,ia2c,-166.97336308833712,55.566154718879616,86280,-1
276,ia2c,-188.37415813434575,109.59980730482245,86520,-1
277,ia2c,-889.7019410294166,1116.5878293151698,86760,-1
278,ia2c,-205.45117346257427,106.15520988382407,86940,-1
279,ia2c,-337.7512895862858,155.13052033651726,87180,-1
280,ia2c,-414.55215004891636,137.01219745494933,87420,-1
281,ia2c,-422.24034364531235,170.1659004721231,87660,-1
282,ia2c,-534.9000007052006,189.14937084587106,87780,-1
283,ia2c,-829.4276479123588,302.70489523339955,87960,-1
284,ia2c,-693.3087445062092,242.34260297013256,88200,-1
285,ia2c,-794.9031612782496,287.4971730495392,88320,-1
286,ia2c,-308.5260167219884,86.2668531308097,88500,-1
287,ia2c,-196.4862157939962,48.263527031715796,88680,-1
288,ia2c,-235.92576622509338,108.71025550546828,89280,-1
289,ia2c,-756.2681284459234,269.94071162233575,89520,-1
290,ia2c,-164.62839021883445,38.45619354949444,89700,-1
291,ia2c,-220.4252657990934,55.96754297226992,89880,-1
292,ia2c,-177.1836756497666,42.25773755192479,90060,-1
293,ia2c,-732.9148865332196,259.79530051816283,90240,-1
294,ia2c,-117.68731109988582,25.11291941873662,90840,-1
295,ia2c,-402.9213535143477,121.7052559953602,91080,-1
296,ia2c,-265.0391996276778,70.9723474830413,91260,-1
297,ia2c,-229.48751172495568,58.928255248440145,91440,-1
298,ia2c,-634.0967326248281,216.7286232784174,91620,-1
299,ia2c,-298.1168373823328,82.58992603680872,91860,-1
300,ia2c,-173.13490968699963,41.016872292352076,92100,-1
301,ia2c,-783.8817640084255,282.556641874111,92280,-1
302,ia2c,-701.5986711610534,246.04943686899432,92460,-1
303,ia2c,-123.33824417758352,26.612111495505033,92700,-1
304,ia2c,-742.3051182342169,263.82431954397515,92880,-1
305,ia2c,-581.6912354302744,194.35987863904444,93000,-1
306,ia2c,-152.8076279877366,34.991146595143704,93600,-1
307,ia2c,-109.45299763120718,22.898236733568613,93840,-1
308,ia2c,-138.11431036507395,30.713996277275392,94440,-1
309,ia2c,-127.4106635169646,27.72647412279012,94680,-1
310,ia2c,-771.9902205856374,277.14963754184504,94860,-1
311,ia2c,-838.1658970943685,306.7240233478476,95100,-1
312,ia2c,-381.5195592885917,113.25139439949503,95340,-1
313,ia2c,-377.7416814726533,111.78270219776347,95580,-1
314,ia2c,-419.650407947027,128.13856679724984,95820,-1
315,ia2c,-460.4914228001392,144.50368957961348,96060,-1
316,ia2c,-478.50104181824815,151.4160769765548,96300,-1
317,ia2c,-946.1064228186058,356.306768430134,96480,-1
318,ia2c,-344.1903690272114,99.30534546418104,96720,-1
319,ia2c,-830.8110428746081,303.30278973350084,96900,-1
320,ia2c,-362.4075868223392,106.16860654361618,97500,-1
321,ia2c,-343.0163483558057,98.86824795628846,98100,-1
322,ia2c,-277.09717523107963,75.03602191706094,98340,-1
323,ia2c,-577.3882085191751,192.5821512650479,98940,-1
324,ia2c,-617.8418828366821,209.63328590717015,99180,-1
325,ia2c,-119.03380055806691,25.464915247575213,99780,-1
326,ia2c,-283.5631876066851,77.20949658599648,100380,-1
327,ia2c,-623.5164240818706,212.16835003348564,100620,-1
328,ia2c,-658.5797417514314,227.22227548226397,101220,-1
329,ia2c,-162.5980029414699,24.760780386264116,101460,-1
330,ia2c,-754.0377323580826,280.3630211951231,101580,-1
331,ia2c,-316.1603771128881,80.20336492945535,101820,-1
332,ia2c,-982.8354850575769,373.13431946531114,102000,-1
333,ia2c,-447.52929064927247,139.2079536046712,102240,-1
334,ia2c,-399.33734354671304,120.27934679539645,102480,-1
335,ia2c,-356.3596555232865,103.87510448318703,102720,-1
336,ia2c,-665.0640467587762,229.9565490954698,102840,-1
337,ia2c,-806.8571441396539,231.22036668572557,103440,-1
338,ia2c,-5774.579731715025,4887.794046038165,103620,-1
339,ia2c,-3478.8284055609856,2578.3886008654767,103860,-1
340,ia2c,-135.2571308851348,17.32788330780269,104460,-1
341,ia2c,-9755.817488004228,8655.547444710335,104640,-1
342,ia2c,-5946.070094862336,4842.5922618081395,104760,-1
343,ia2c,-64.63045828349284,34.151811157648446,105360,-1
344,ia2c,-278.7575682392177,41.68997647671308,105600,-1
345,ia2c,-27.397413317410205,50.77376703699428,105840,-1
346,ia2c,-380.7379973124247,62.20520288348894,106080,-1
347,ia2c,-1350.8184162691289,2609.3874433321935,106320,-1
348,ia2c,-20.8965671188878,27.198371743209453,106920,-1
349,ia2c,-1557.507437845068,2442.221715402502,107100,-1
350,ia2c,-1677.1876590624945,2745.7293713248628,107220,-1
351,ia2c,-356.41923938953494,162.48830740675362,107460,-1
352,ia2c,-1767.0972770359492,3036.758804913005,107940,-1
353,ia2c,-33.577918522570165,50.338871534461795,108540,-1
354,ia2c,-1768.0015051996036,2873.3089184759388,108720,-1
355,ia2c,-35.04181279379901,40.08075600309128,108960,-1
356,ia2c,-1474.4433104307034,675.6954474071175,109200,-1
357,ia2c,-1087.3997530595357,399.67704597438967,109320,-1
358,ia2c,-22.399693718980004,29.224182978333623,109920,-1
359,ia2c,-1624.9544468297552,2909.1830110769483,110160,-1
360,ia2c,-945.9750472199568,310.4187544325819,110340,-1
361,ia2c,-1104.2241738658763,421.41349456944596,110520,-1
362,ia2c,-2847.685041501702,2250.0684916471387,111120,-1
363,ia2c,-460.31382549613414,81.11630163665197,111720,-1
364,ia2c,-546.1198087586976,152.82164833243436,112320,-1
365,ia2c,-21.575486801475982,13.36498710938815,112920,-1
366,ia2c,-96.11582022251399,26.48854823788388,113520,-1
367,ia2c,-187.80873786591525,303.9643350387763,114120,-1
368,ia2c,-2992.9522909052566,3367.4621353632356,114720,-1
369,ia2c,-1522.734044490623,406.7632838772631,114900,-1
370,ia2c,-16.207469807164067,18.41333709947557,115500,-1
371,ia2c,-98.60940365755451,122.56789588796916,116100,-1
372,ia2c,-2448.5800224748227,1148.2070420223706,116340,-1
373,ia2c,-48.20399623766805,63.73532376448237,116940,-1
374,ia2c,-283.25067408447796,108.53201283576104,117540,-1
375,ia2c,-778.4692503777908,222.08639442799102,118140,-1
376,ia2c,-1683.0774906516826,2601.133484551772,118740,-1
377,ia2c,-1167.8071358217583,1569.8107174968407,119340,-1
378,ia2c,-365.55044296181694,47.845712187782134,119940,-1
379,ia2c,-559.7730131877759,107.1531435175456,120540,-1
380,ia2c,-241.7007199266062,39.5507753500486,121140,-1
381,ia2c,-2421.8501277036257,2561.116712845267,121380,-1
382,ia2c,-1312.7089782769579,1120.3327733685508,121620,-1
383,ia2c,-2372.8086611556364,2405.724603809206,121800,-1
384,ia2c,-2344.349705466954,2693.2387438294754,121980,-1
385,ia2c,-2114.5568331468194,2072.698410478599,122160,-1
386,ia2c,-519.1203617362335,97.89309775414605,122280,-1
387,ia2c,-974.1669705031351,211.2184247918088,122400,-1
388,ia2c,-118.7898019158683,10.135963826453036,123000,-1
389,ia2c,-361.0936727770907,36.20781700448202,123240,-1
390,ia2c,-581.7871385391643,204.94085254361775,123840,-1
391,ia2c,-878.3799003202179,222.7394920596723,124140,-1
392,ia2c,-266.2560622569514,66.37068378015407,124740,-1
393,ia2c,-1600.9101321017001,2448.8369107579942,125340,-1
394,ia2c,-20.370716042043245,25.267466361176446,125940,-1
395,ia2c,-45.39779118067468,74.12074217379859,126540,-1
396,ia2c,-25.883327666341152,41.00377056017605,127140,-1
397,ia2c,-16.23619329048605,34.27526559203674,127740,-1
398,ia2c,-120.9197073395722,162.58163932486892,128340,-1
399,ia2c,-78.14787513264785,5.6683685402281965,128940,-1
400,ia2c,-305.00162645946557,14.045298100399274,129540,-1
401,ia2c,-132.80426272258816,7.1983742675778,130140,-1
402,ia2c,-188.1479640340672,5.938013688404947,130740,-1
403,ia2c,-519.1598377183026,33.858782899266615,131340,-1
404,ia2c,-86.9368587627959,4.147238760145995,131940,-1
405,ia2c,-156.0511745962245,5.4384179073637675,132540,-1
406,ia2c,-274.99978268292006,10.08178479221257,132960,-1
407,ia2c,-109.21803020401003,182.09802701374875,133560,-1
408,ia2c,-56.839065507164655,86.27487394585701,134160,-1
409,ia2c,-51.64707983694801,71.70549276057992,134760,-1
410,ia2c,-244.69619874642925,206.5432215325854,135240,-1
411,ia2c,-362.1495866175544,19.332822100197237,135660,-1
412,ia2c,-494.2643049044257,39.278772743482065,136260,-1
413,ia2c,-443.2563396181089,12.612192529217806,136860,-1
414,ia2c,-235.86797228743885,6.607567712256642,137460,-1
415,ia2c,-424.26912766067323,12.369785812429917,138060,-1
416,ia2c,-108.96757612072486,118.62293318292133,138660,-1
417,ia2c,-99.49939577920763,2.7347453902722916,139260,-1
418,ia2c,-308.72918362686187,6.957060544954625,139860,-1
419,ia2c,-677.2959566663284,31.815866174637605,140280,-1
420,ia2c,-169.10954253384722,5.647357059110154,140880,-1
421,ia2c,-305.66546836935544,23.739871926052892,141480,-1
422,ia2c,-223.6533354342889,23.754197053101297,141720,-1
423,ia2c,-71.33764842718455,83.77662681643717,141960,-1
424,ia2c,-237.47203014259614,9.396224780947072,142560,-1
425,ia2c,-573.4648534496336,48.91767742105525,143160,-1
426,ia2c,-3589.525693923421,3730.119582003724,143400,-1
427,ia2c,-326.98866385311055,10.918912302676167,144000,-1
428,ia2c,-154.97310388364028,3.37191946741884,144600,-1
429,ia2c,-267.2009330227328,17.84993598177588,145200,-1
430,ia2c,-207.90388851654149,3.882444854601912,145800,-1
431,ia2c,-734.5776515326971,11.337012388125656,146400,-1
432,ia2c,-546.5987919553236,6.18164951938722,147000,-1
433,ia2c,-147.69398909997128,1.5314315360364124,147600,-1
434,ia2c,-114.37789386099205,2.9230078087902713,148200,-1
435,ia2c,-474.2908985880518,5.789490189111004,148620,-1
436,ia2c,-427.01828742058996,5.500862840158174,149220,-1
437,ia2c,-81.77474373063792,2.489480636671272,149820,-1
438,ia2c,-659.1340318287657,10.819581745816926,150120,-1
439,ia2c,-473.3159845374472,9.21401284912602,150720,-1
440,ia2c,-573.0867585715343,14.258623169708391,151320,-1
441,ia2c,-646.4646298951308,28.049155702211554,151560,-1
442,ia2c,-282.78794518552047,11.331919953026144,151800,-1
443,ia2c,-316.1420666478332,52.34099741163063,152400,-1
444,ia2c,-263.2838958641496,12.095860659224243,153000,-1
445,ia2c,-29.513567670980834,12.633639036013735,153600,-1
446,ia2c,-183.48924666377528,16.422996526696146,154200,-1
447,ia2c,-376.20891051252414,16.29737419809985,154440,-1
448,ia2c,-229.54777916637462,19.82632003188884,154680,-1
449,ia2c,-146.9463118467201,24.70315449277667,155280,-1
450,ia2c,-526.9439633972493,17.33610987177867,155880,-1
451,ia2c,-249.88212070765493,16.28844061053278,156120,-1
452,ia2c,-559.3361486293244,14.118482049067428,156360,-1
453,ia2c,-526.5747406712218,13.684396774907887,156660,-1
454,ia2c,-465.1214002518568,12.93512285330938,156900,-1
455,ia2c,-262.5038989730225,4.3503827165350035,157500,-1
456,ia2c,-310.5072230287934,4.496969349375401,158100,-1
457,ia2c,-365.2418806378478,4.872257309065378,158700,-1
458,ia2c,-430.3186014073317,5.527158911380376,159300,-1
459,ia2c,-498.0451301157973,8.897665028982326,159900,-1
460,ia2c,-346.55437126019547,4.974564864516653,160500,-1
461,ia2c,-129.39181352340836,12.437061562700649,161100,-1
